ORDERNUMBER,Customer Name,Sales,Quantity Ordered,Price Each,MSRP,Mark Up/Down,Product Line,Order Line Number,Product Code,Order Date,Month,Year,Status,Quarter ID,Deal Size,Small Deal,Medium Deal,Large Deal,Contact Last Name,Contact First Name,Phone,Address,City,State,Postal Code,Country,Territory,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars
10144,Royale Belge,1637.2,20,81.86,68.0,13.86,Vintage Cars,1,S32_4289,2003-08-13,August,2003,Shipped,3,Small Deal,1,0,0,Cartrain,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255  ",Charleroi,N/A,B-6000,Belgium,EMEA,0,0,0,0,0,0,1
10168,Technics Stores Inc.,2281.91,31,73.61,68.0,5.609999999999999,Vintage Cars,12,S32_4289,2003-10-28,October,2003,Shipped,4,Small Deal,1,0,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,0,0,0,0,0,0,1
10210,Osaka Souveniers Co.,2307.24,39,59.16,68.0,-8.840000000000003,Vintage Cars,10,S32_4289,2004-01-12,January,2004,Shipped,1,Small Deal,1,0,0,Kentary,Mory,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku  ",Osaka,Osaka,530-0003,Japan,APAC,0,0,0,0,0,0,1
10223,"Australian Collectors, Co.",1320.8,20,66.04,68.0,-1.9599999999999937,Vintage Cars,12,S32_4289,2004-02-20,February,2004,Shipped,1,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,0,0,0,0,0,1
10235,"Royal Canadian Collectables, Ltd.",2642.82,34,77.73,68.0,9.730000000000004,Vintage Cars,6,S32_4289,2004-04-02,April,2004,Shipped,2,Small Deal,1,0,0,Lincoln,Elizabeth,(604) 555-4555,23 Tsawassen Blvd.  ,Tsawassen,BC,T2F 8M4,Canada,AMER,0,0,0,0,0,0,1
10250,The Sharp Gifts Warehouse,3061.0,50,61.22,68.0,-6.780000000000001,Vintage Cars,7,S32_4289,2004-05-11,May,2004,Shipped,2,Medium Deal,0,1,0,Frick,Sue,4085553659,3086 Ingle Ln.  ,San Jose,CA,94217,USA,AMER,0,0,0,0,0,0,1
10262,Euro Shopping Channel,3164.4,40,79.11,68.0,11.11,Vintage Cars,2,S32_4289,2004-06-24,June,2004,Cancelled,2,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10275,La Rochelle Gifts,1791.16,28,63.97,68.0,-4.030000000000001,Vintage Cars,12,S32_4289,2004-07-23,July,2004,Shipped,3,Small Deal,1,0,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,0,1
10284,"Norway Gifts By Mail, Co.",4093.0,50,81.86,68.0,13.86,Vintage Cars,4,S32_4289,2004-08-21,August,2004,Shipped,3,Medium Deal,0,1,0,Klaeboe,Jan,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum  ",Oslo,N/A,N 0106,Norway,EMEA,0,0,0,0,0,0,1
10297,"Clover Collections, Co.",2234.4,28,79.8,68.0,11.799999999999997,Vintage Cars,7,S32_4289,2004-09-16,September,2004,Shipped,3,Small Deal,1,0,0,Cassidy,Dean,+353 1862 1555,25 Maiden Lane  Floor No. 4,Dublin,N/A,2,Ireland,EMEA,0,0,0,0,0,0,1
10308,Mini Classics,3037.84,46,66.04,68.0,-1.9599999999999937,Vintage Cars,10,S32_4289,2004-10-15,October,2004,Shipped,4,Medium Deal,0,1,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,0,0,0,0,0,1
10316,giftsbymail.co.uk,1419.84,24,59.16,68.0,-8.840000000000003,Vintage Cars,2,S32_4289,2004-11-01,November,2004,Shipped,4,Small Deal,1,0,0,Bennett,Helen,(198) 555-8888,Garden House Crowther Way  ,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,0,0,0,0,0,0,1
10328,Rovelli Gifts,1948.08,24,81.17,68.0,13.170000000000002,Vintage Cars,5,S32_4289,2004-11-12,November,2004,Shipped,4,Small Deal,1,0,0,Rovelli,Giovanni,035-640555,Via Ludovico il Moro 22  ,Bergamo,N/A,24100,Italy,EMEA,0,0,0,0,0,0,1
10340,Enaco Distributors,2307.24,39,59.16,68.0,-8.840000000000003,Vintage Cars,3,S32_4289,2004-11-24,November,2004,Shipped,4,Small Deal,1,0,0,Saavedra,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23  ",Barcelona,N/A,8022,Spain,EMEA,0,0,0,0,0,0,1
10353,Gift Ideas Corp.,1780.4,40,44.51,68.0,-23.490000000000002,Vintage Cars,7,S32_4289,2004-12-04,December,2004,Shipped,4,Small Deal,1,0,0,Lewis,Dan,2035554407,2440 Pompton St.  ,Glendale,CT,97561,USA,AMER,0,0,0,0,0,0,1
10361,Souveniers And Things Co.,3544.17,49,72.33,68.0,4.329999999999998,Vintage Cars,2,S32_4289,2004-12-17,December,2004,Shipped,4,Medium Deal,0,1,0,Huxley,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy  Level 6",Chatswood,NSW,2067,Australia,APAC,0,0,0,0,0,0,1
10375,La Rochelle Gifts,3619.44,44,82.26,68.0,14.260000000000005,Vintage Cars,4,S32_4289,2005-02-03,February,2005,Shipped,1,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,0,1
10388,FunGiftIdeas.com,3918.95,35,100.0,68.0,32.0,Vintage Cars,8,S32_4289,2005-03-03,March,2005,Shipped,1,Medium Deal,0,1,0,Benitez,Violeta,5085552555,1785 First Street  ,New Bedford,MA,50553,USA,AMER,0,0,0,0,0,0,1
10398,Reims Collectables,1483.02,22,67.41,68.0,-0.5900000000000034,Vintage Cars,4,S32_4289,2005-03-30,March,2005,Shipped,1,Small Deal,1,0,0,Henriot,Paul,26.47.1555,59 rue de l'Abbaye  ,Reims,N/A,51100,France,EMEA,0,0,0,0,0,0,1
10401,Tekni Collectables Inc.,4819.26,62,77.73,68.0,9.730000000000004,Vintage Cars,6,S32_4289,2005-04-03,April,2005,On Hold,2,Medium Deal,0,1,0,Brown,William,2015559350,7476 Moss Rd.  ,Newark,NJ,94019,USA,AMER,0,0,0,0,0,0,1
10416,L'ordine Souveniers,1591.72,26,61.22,68.0,-6.780000000000001,Vintage Cars,7,S32_4289,2005-05-10,May,2005,Shipped,2,Small Deal,1,0,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,0,0,0,0,0,0,1
10108,Cruz & Sons Co.,3669.78,31,100.0,102.0,-2.0,Motorcycles,16,S32_4485,2003-03-03,March,2003,Shipped,1,Medium Deal,0,1,0,Cruz,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03  ,Makati City,N/A,1227 MM,Philippines,APAC,0,1,0,0,0,0,0
10121,Reims Collectables,2168.5,25,86.74,102.0,-15.260000000000005,Motorcycles,3,S32_4485,2003-05-07,May,2003,Shipped,2,Small Deal,1,0,0,Henriot,Paul,26.47.1555,59 rue de l'Abbaye  ,Reims,N/A,51100,France,EMEA,0,1,0,0,0,0,0
10135,Mini Gifts Distributors Ltd.,2694.0,30,89.8,102.0,-12.200000000000003,Motorcycles,17,S32_4485,2003-07-02,July,2003,Shipped,3,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,1,0,0,0,0,0
10145,Toys4GrownUps.com,3251.34,27,100.0,102.0,-2.0,Motorcycles,4,S32_4485,2003-08-25,August,2003,Shipped,3,Medium Deal,0,1,0,Young,Julie,6265557265,78934 Hillside Dr.  ,Pasadena,CA,90003,USA,AMER,0,1,0,0,0,0,0
10159,Corporate Gift Ideas Co.,2347.15,23,100.0,102.0,-2.0,Motorcycles,12,S32_4485,2003-10-10,October,2003,Shipped,4,Small Deal,1,0,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,0,1,0,0,0,0,0
10169,"Anna's Decorations, Ltd",3920.88,34,100.0,102.0,-2.0,Motorcycles,12,S32_4485,2003-11-04,November,2003,Shipped,4,Medium Deal,0,1,0,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,0,1,0,0,0,0,0
10180,Daedalus Designs Imports,2514.6,22,100.0,102.0,-2.0,Motorcycles,7,S32_4485,2003-11-11,November,2003,Shipped,4,Small Deal,1,0,0,Rance,Martine,20.16.1555,"184, chausse de Tournai  ",Lille,N/A,59000,France,EMEA,0,1,0,0,0,0,0
10190,Euro Shopping Channel,3600.24,42,85.72,102.0,-16.28,Motorcycles,4,S32_4485,2003-11-19,November,2003,Shipped,4,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,1,0,0,0,0,0
10211,Auto Canal Petit,4040.03,37,100.0,102.0,-2.0,Motorcycles,12,S32_4485,2004-01-15,January,2004,Shipped,1,Medium Deal,0,1,0,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston  ",Paris,N/A,75016,France,EMEA,0,1,0,0,0,0,0
10224,Daedalus Designs Imports,3336.9,30,100.0,102.0,-2.0,Motorcycles,5,S32_4485,2004-02-21,February,2004,Shipped,1,Medium Deal,0,1,0,Rance,Martine,20.16.1555,"184, chausse de Tournai  ",Lille,N/A,59000,France,EMEA,0,1,0,0,0,0,0
10237,Vitachrome Inc.,3113.64,27,100.0,102.0,-2.0,Motorcycles,5,S32_4485,2004-04-05,April,2004,Shipped,2,Medium Deal,0,1,0,Frick,Michael,2125551500,2678 Kingston Rd.  Suite 101,NYC,NY,10022,USA,AMER,0,1,0,0,0,0,0
10252,Auto Canal Petit,2832.0,25,100.0,102.0,-2.0,Motorcycles,9,S32_4485,2004-05-26,May,2004,Shipped,2,Small Deal,1,0,0,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston  ",Paris,N/A,75016,France,EMEA,0,1,0,0,0,0,0
10264,Gifts4AllAges.com,3330.98,34,97.97,102.0,-4.030000000000001,Motorcycles,7,S32_4485,2004-06-30,June,2004,Shipped,2,Medium Deal,0,1,0,Yoshido,Juri,6175559555,8616 Spinnaker Dr.  ,Boston,MA,51003,USA,AMER,0,1,0,0,0,0,0
10276,Online Mini Collectables,4304.64,38,100.0,102.0,-2.0,Motorcycles,13,S32_4485,2004-08-02,August,2004,Shipped,3,Medium Deal,0,1,0,Barajas,Miguel,6175557555,7635 Spinnaker Dr.  ,Brickhaven,MA,58339,USA,AMER,0,1,0,0,0,0,0
10285,Marta's Replicas Co.,2600.26,26,100.0,102.0,-2.0,Motorcycles,4,S32_4485,2004-08-27,August,2004,Shipped,3,Small Deal,1,0,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,0,1,0,0,0,0,0
10299,"Toys of Finland, Co.",4382.16,38,100.0,102.0,-2.0,Motorcycles,7,S32_4485,2004-09-30,September,2004,Shipped,3,Medium Deal,0,1,0,Karttunen,Matti,90-224 8555,Keskuskatu 45  ,Helsinki,N/A,21240,Finland,EMEA,0,1,0,0,0,0,0
10309,Baane Mini Imports,4235.0,50,84.7,102.0,-17.299999999999997,Motorcycles,3,S32_4485,2004-10-15,October,2004,Shipped,4,Medium Deal,0,1,0,Bergulfsen,Jonas,07-98 9555,Erling Skakkes gate 78  ,Stavern,N/A,4110,Norway,EMEA,0,1,0,0,0,0,0
10319,Microscale Inc.,2626.8,22,100.0,102.0,-2.0,Motorcycles,8,S32_4485,2004-11-03,November,2004,Shipped,4,Small Deal,1,0,0,Kuo,Kee,2125551957,5290 North Pendale Street  Suite 200,NYC,NY,10022,USA,AMER,0,1,0,0,0,0,0
10331,Motor Mint Distributors Inc.,5026.56,32,100.0,102.0,-2.0,Motorcycles,4,S32_4485,2004-11-17,November,2004,Shipped,4,Medium Deal,0,1,0,Hernandez,Rosa,2155559857,11328 Douglas Av.  ,Philadelphia,PA,71270,USA,AMER,0,1,0,0,0,0,0
10341,Salzburg Collectables,2201.62,31,71.02,102.0,-30.980000000000004,Motorcycles,4,S32_4485,2004-11-24,November,2004,Shipped,4,Small Deal,1,0,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,0,1,0,0,0,0,0
10355,Euro Shopping Channel,4326.8,40,100.0,102.0,-2.0,Motorcycles,5,S32_4485,2004-12-07,December,2004,Shipped,4,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,1,0,0,0,0,0
10365,Mini Creations Ltd.,3425.18,22,100.0,102.0,-2.0,Motorcycles,3,S32_4485,2005-01-07,January,2005,Shipped,1,Medium Deal,0,1,0,Tam,Wing C,5085559555,4575 Hillside Dr.  ,New Bedford,MA,50553,USA,AMER,0,1,0,0,0,0,0
10375,La Rochelle Gifts,4701.88,41,100.0,102.0,-2.0,Motorcycles,15,S32_4485,2005-02-03,February,2005,Shipped,1,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,1,0,0,0,0,0
10390,Mini Gifts Distributors Ltd.,2204.1,45,48.98,102.0,-53.02,Motorcycles,12,S32_4485,2005-03-04,March,2005,Shipped,1,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,1,0,0,0,0,0
10403,"UK Collectables, Ltd.",5189.4,45,100.0,102.0,-2.0,Motorcycles,5,S32_4485,2005-04-08,April,2005,Shipped,2,Medium Deal,0,1,0,Devon,Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery  ,Liverpool,N/A,WX1 6LT,UK,EMEA,0,1,0,0,0,0,0
10106,Rovelli Gifts,1565.85,39,40.15,43.0,-2.8500000000000014,Vintage Cars,6,S50_1341,2003-02-17,February,2003,Shipped,1,Small Deal,1,0,0,Rovelli,Giovanni,035-640555,Via Ludovico il Moro 22  ,Bergamo,N/A,24100,Italy,EMEA,0,0,0,0,0,0,1
10120,"Australian Collectors, Co.",2480.38,49,50.62,43.0,7.619999999999997,Vintage Cars,12,S50_1341,2003-04-29,April,2003,Shipped,2,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,0,0,0,0,0,1
10133,Euro Shopping Channel,1355.13,27,50.19,43.0,7.189999999999998,Vintage Cars,7,S50_1341,2003-06-27,June,2003,Shipped,2,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10143,Mini Creations Ltd.,1246.44,34,36.66,43.0,-6.340000000000003,Vintage Cars,1,S50_1341,2003-08-10,August,2003,Shipped,3,Small Deal,1,0,0,Tam,Wing C,5085559555,4575 Hillside Dr.  ,New Bedford,MA,50553,USA,AMER,0,0,0,0,0,0,1
10156,Euro Shopping Channel,820.4,20,41.02,43.0,-1.9799999999999969,Vintage Cars,1,S50_1341,2003-10-08,October,2003,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10168,Technics Stores Inc.,2492.64,48,51.93,43.0,8.93,Vintage Cars,13,S50_1341,2003-10-28,October,2003,Shipped,4,Small Deal,1,0,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,0,0,0,0,0,0,1
10199,West Coast Collectables Co.,1113.6,29,38.4,43.0,-4.600000000000001,Vintage Cars,1,S50_1341,2003-12-01,December,2003,Shipped,4,Small Deal,1,0,0,Thompson,Steve,3105553722,3675 Furth Circle  ,Burbank,CA,94019,USA,AMER,0,0,0,0,0,0,1
10210,Osaka Souveniers Co.,1763.86,43,41.02,43.0,-1.9799999999999969,Vintage Cars,11,S50_1341,2004-01-12,January,2004,Shipped,1,Small Deal,1,0,0,Kentary,Mory,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku  ",Osaka,Osaka,530-0003,Japan,APAC,0,0,0,0,0,0,1
10223,"Australian Collectors, Co.",1896.66,41,46.26,43.0,3.259999999999998,Vintage Cars,13,S50_1341,2004-02-20,February,2004,Shipped,1,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,0,0,0,0,0,1
10235,"Royal Canadian Collectables, Ltd.",1449.35,41,35.35,43.0,-7.649999999999999,Vintage Cars,7,S50_1341,2004-04-02,April,2004,Shipped,2,Small Deal,1,0,0,Lincoln,Elizabeth,(604) 555-4555,23 Tsawassen Blvd.  ,Tsawassen,BC,T2F 8M4,Canada,AMER,0,0,0,0,0,0,1
10250,The Sharp Gifts Warehouse,1869.48,36,51.93,43.0,8.93,Vintage Cars,8,S50_1341,2004-05-11,May,2004,Shipped,2,Small Deal,1,0,0,Frick,Sue,4085553659,3086 Ingle Ln.  ,San Jose,CA,94217,USA,AMER,0,0,0,0,0,0,1
10262,Euro Shopping Channel,1860.53,49,37.97,43.0,-5.030000000000001,Vintage Cars,3,S50_1341,2004-06-24,June,2004,Cancelled,2,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10275,La Rochelle Gifts,1724.82,38,45.39,43.0,2.3900000000000006,Vintage Cars,13,S50_1341,2004-07-23,July,2004,Shipped,3,Small Deal,1,0,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,0,1
10284,"Norway Gifts By Mail, Co.",1713.69,33,51.93,43.0,8.93,Vintage Cars,5,S50_1341,2004-08-21,August,2004,Shipped,3,Small Deal,1,0,0,Klaeboe,Jan,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum  ",Oslo,N/A,N 0106,Norway,EMEA,0,0,0,0,0,0,1
10296,"Bavarian Collectables Imports, Co.",1259.44,26,48.44,43.0,5.439999999999998,Vintage Cars,1,S50_1341,2004-09-15,September,2004,Shipped,3,Small Deal,1,0,0,Donnermeyer,Michael,+49 89 61 08 9555,Hansastr. 15  ,Munich,N/A,80686,Germany,EMEA,0,0,0,0,0,0,1
10308,Mini Classics,2051.08,47,43.64,43.0,0.6400000000000006,Vintage Cars,11,S50_1341,2004-10-15,October,2004,Shipped,4,Small Deal,1,0,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,0,0,0,0,0,1
10316,giftsbymail.co.uk,1617.38,34,47.57,43.0,4.57,Vintage Cars,3,S50_1341,2004-11-01,November,2004,Shipped,4,Small Deal,1,0,0,Bennett,Helen,(198) 555-8888,Garden House Crowther Way  ,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,0,0,0,0,0,0,1
10328,Rovelli Gifts,1765.62,34,51.93,43.0,8.93,Vintage Cars,7,S50_1341,2004-11-12,November,2004,Shipped,4,Small Deal,1,0,0,Rovelli,Giovanni,035-640555,Via Ludovico il Moro 22  ,Bergamo,N/A,24100,Italy,EMEA,0,0,0,0,0,0,1
10340,Enaco Distributors,2024.8,40,50.62,43.0,7.619999999999997,Vintage Cars,4,S50_1341,2004-11-24,November,2004,Shipped,4,Small Deal,1,0,0,Saavedra,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23  ",Barcelona,N/A,8022,Spain,EMEA,0,0,0,0,0,0,1
10353,Gift Ideas Corp.,3288.4,40,82.21,43.0,39.209999999999994,Vintage Cars,8,S50_1341,2004-12-04,December,2004,Shipped,4,Medium Deal,0,1,0,Lewis,Dan,2035554407,2440 Pompton St.  ,Glendale,CT,97561,USA,AMER,0,0,0,0,0,0,1
10361,Souveniers And Things Co.,2725.47,33,82.59,43.0,39.59,Vintage Cars,3,S50_1341,2004-12-17,December,2004,Shipped,4,Small Deal,1,0,0,Huxley,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy  Level 6",Chatswood,NSW,2067,Australia,APAC,0,0,0,0,0,0,1
10375,La Rochelle Gifts,3224.2,49,65.8,43.0,22.799999999999997,Vintage Cars,5,S50_1341,2005-02-03,February,2005,Shipped,1,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,0,1
10388,FunGiftIdeas.com,3211.38,27,100.0,43.0,57.0,Vintage Cars,1,S50_1341,2005-03-03,March,2005,Shipped,1,Medium Deal,0,1,0,Benitez,Violeta,5085552555,1785 First Street  ,New Bedford,MA,50553,USA,AMER,0,0,0,0,0,0,1
10398,Reims Collectables,1796.34,49,36.66,43.0,-6.340000000000003,Vintage Cars,5,S50_1341,2005-03-30,March,2005,Shipped,1,Small Deal,1,0,0,Henriot,Paul,26.47.1555,59 rue de l'Abbaye  ,Reims,N/A,51100,France,EMEA,0,0,0,0,0,0,1
10401,Tekni Collectables Inc.,1979.6,56,35.35,43.0,-7.649999999999999,Vintage Cars,7,S50_1341,2005-04-03,April,2005,On Hold,2,Small Deal,1,0,0,Brown,William,2015559350,7476 Moss Rd.  ,Newark,NJ,94019,USA,AMER,0,0,0,0,0,0,1
10416,L'ordine Souveniers,1921.41,37,51.93,43.0,8.93,Vintage Cars,8,S50_1341,2005-05-10,May,2005,Shipped,2,Small Deal,1,0,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,0,0,0,0,0,0,1
10104,Euro Shopping Channel,3705.24,33,100.0,115.0,-15.0,Trucks and Buses,7,S50_1392,2003-01-31,January,2003,Shipped,1,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10115,Classic Legends Inc.,2843.91,27,100.0,115.0,-15.0,Trucks and Buses,3,S50_1392,2003-04-04,April,2003,Shipped,2,Small Deal,1,0,0,Hernandez,Maria,2125558493,5905 Pompton St.  Suite 750,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10127,Muscle Machine Inc,6176.42,46,100.0,115.0,-15.0,Trucks and Buses,9,S50_1392,2003-06-03,June,2003,Shipped,2,Medium Deal,0,1,0,Young,Jeff,2125557413,4092 Furth Circle  Suite 400,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10141,Suominen Souveniers,5500.44,44,100.0,115.0,-15.0,Trucks and Buses,3,S50_1392,2003-08-01,August,2003,Shipped,3,Medium Deal,0,1,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,0,0,0,0,0,1,0
10151,"Oulu Toy Supplies, Inc.",3220.1,26,100.0,115.0,-15.0,Trucks and Buses,1,S50_1392,2003-09-21,September,2003,Shipped,3,Medium Deal,0,1,0,Koskitalo,Pirkko,981-443655,Torikatu 38  ,Oulu,N/A,90110,Finland,EMEA,0,0,0,0,0,1,0
10165,"Dragon Souveniers, Ltd.",4556.16,48,94.92,115.0,-20.08,Trucks and Buses,10,S50_1392,2003-10-22,October,2003,Shipped,4,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,0,0,0,0,0,1,0
10176,L'ordine Souveniers,3114.89,23,100.0,115.0,-15.0,Trucks and Buses,9,S50_1392,2003-11-06,November,2003,Shipped,4,Medium Deal,0,1,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,0,0,0,0,0,1,0
10184,"Iberia Gift Imports, Corp.",4948.2,45,100.0,115.0,-15.0,Trucks and Buses,4,S50_1392,2003-11-14,November,2003,Shipped,4,Medium Deal,0,1,0,Roel,Jose Pedro,(95) 555 82 82,"C/ Romero, 33  ",Sevilla,N/A,41101,Spain,EMEA,0,0,0,0,0,1,0
10195,Mini Classics,5161.17,49,100.0,115.0,-15.0,Trucks and Buses,4,S50_1392,2003-11-25,November,2003,Shipped,4,Medium Deal,0,1,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,0,0,0,0,1,0
10207,Diecast Collectables,2657.76,28,94.92,115.0,-20.08,Trucks and Buses,5,S50_1392,2003-12-09,December,2003,Shipped,4,Small Deal,1,0,0,Franco,Valarie,6175552555,6251 Ingle Ln.  ,Boston,MA,51003,USA,AMER,0,0,0,0,0,1,0
10220,"Clover Collections, Co.",3983.05,37,100.0,115.0,-15.0,Trucks and Buses,9,S50_1392,2004-02-12,February,2004,Shipped,1,Medium Deal,0,1,0,Cassidy,Dean,+353 1862 1555,25 Maiden Lane  Floor No. 4,Dublin,N/A,2,Ireland,EMEA,0,0,0,0,0,1,0
10230,"Blauer See Auto, Co.",3974.94,34,100.0,115.0,-15.0,Trucks and Buses,7,S50_1392,2004-03-15,March,2004,Shipped,1,Medium Deal,0,1,0,Keitel,Roland,+49 69 66 90 2555,Lyonerstr. 34  ,Frankfurt,N/A,60528,Germany,EMEA,0,0,0,0,0,1,0
10246,Euro Shopping Channel,2928.42,22,100.0,115.0,-15.0,Trucks and Buses,3,S50_1392,2004-05-05,May,2004,Shipped,2,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10259,Handji Gifts& Co,3054.57,29,100.0,115.0,-15.0,Trucks and Buses,2,S50_1392,2004-06-15,June,2004,Shipped,2,Medium Deal,0,1,0,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,0,0,0,0,0,1,0
10271,Mini Gifts Distributors Ltd.,3345.26,34,98.39,115.0,-16.61,Trucks and Buses,3,S50_1392,2004-07-20,July,2004,Shipped,3,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10282,Mini Gifts Distributors Ltd.,4310.72,38,100.0,115.0,-15.0,Trucks and Buses,12,S50_1392,2004-08-20,August,2004,Shipped,3,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10292,Land of Toys Inc.,4983.14,41,100.0,115.0,-15.0,Trucks and Buses,6,S50_1392,2004-09-08,September,2004,Shipped,3,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10305,Marta's Replicas Co.,4618.32,42,100.0,115.0,-15.0,Trucks and Buses,3,S50_1392,2004-10-13,October,2004,Shipped,4,Medium Deal,0,1,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,0,0,0,0,0,1,0
10314,Heintze Collectables,3403.12,28,100.0,115.0,-15.0,Trucks and Buses,12,S50_1392,2004-10-22,October,2004,Shipped,4,Medium Deal,0,1,0,Ibsen,Palle,86 21 3555,Smagsloget 45  ,Aaarhus,N/A,8200,Denmark,EMEA,0,0,0,0,0,1,0
